Source Page,Link Text,Link URL
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Sunnyside Yard,https://edc.nyc/press-release/city-and-amtrak-release-long-term-sunnyside-yard-master-plan
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYCEDC Planning the Future of Sunnyside Yard Meeting Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/nycedc_planning_the_future_of_sunnyside_yard_meeting_notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Long Island City Innovation Center,https://www.nyc.gov/assets/queenscb2/downloads/pdf/CB_2_Land_Use_9_26_18.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Vaughn College Distribution,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/VaughnCollegeDistribution_Flyer_FY26.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Vaughn College Distribution Socials,https://www.nyc.gov/assets/queenscb2/images/content/pages/VaughnCollegeDistribution_IGStories_FY26.png
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,IBO School Budge Workshop October 2025 Part 1,https://www.nyc.gov/assets/queenscb2/images/content/pages/IBO-School-Budget-Workshop-OCT-2025-01.png
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Part 2,https://www.nyc.gov/assets/queenscb2/images/content/pages/IBO-School-Budget-Workshop-OCT-2025-02.png
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,FDNY Open House 2025,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/open-house-2025-flyer-8-5x11-20241007.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Important OMNY Upgrade This Weekend - Reload Your OMNY Cards by this Friday October 3rd,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Important-OMNY-Upgrade-This-Weekend-Reload-Your-OMNY-Cards-by-this-Friday-October-3rd.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,69 St Station Closure Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2025/6-Sep-69-St-Street-Closure-Flyer-v5-translated.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,PowerUp 2030 Laguardia Community College Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/PowerUp-2030-Laguardia-Community-College-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Press Release August 4 and August 6,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Press-Release-August-4-and-August-6.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Flyer - Queens Summer Health Summit,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Flyer-Queens-Summer-Health-Summit-final-041525.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Film and Television Networking Event,https://www.nyc.gov/assets/queenscb2/images/content/pages/Film-and-television-Program-Networking-Event_04142025.png
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,One westbound lane 3-25 - 3-26 7am-3pm,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2023/One-westbound-lane-3-25-3-26-7am-3pm.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Public Safety & Quality of Life Town Hall,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2023/Public_Safety_TownHall_Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Now Hiring - Help NYC Keep Moving After Heavy Snowstorms,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Now-Hiring_Help-NYC-Keep-Moving-After-Heavy-Snowstorms.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,YGNY25 Hiring Fair,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/YGNY25-Hiring-Fair-May.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Parks Recruitment Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/NYCP24283_POP-Recruitment-Flyer_18.54-per-hour_4_16_25.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Electrical 1 - Winter 2025 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2024/Electrical-1-Winter-2025-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,HVAC-R 1 - Winter 2025 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2024/HVAC-R-1-Winter-2025-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Plumbing 1 - Winter 2025 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2024/Plumbing-1-Winter-2025-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Children Child Protective Specialist Hiring Event September 2024 Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2024/NYC-Children-Child-Protective-Specialist-Hiring-Event-September-2024-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Senior Democratic office seeks Western Queens Community Liaison-5 18 23,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2023/Senior-Democratic-office-seeks-Western-Queens-Community-Liaison-5-18-23.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Beacon Program Hiring,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2023/Beacon-Hiring-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Civil Service Exam Flyer - Rent Examiner,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2023/Civil-Service-Exam-Flyer-Rent-Examiner-2_v2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NY Job Fair 2023,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/NY-Job-Fair-2023-Final.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,DOT Engineering Job Fair Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/DOT_Engineering_Job_Fair_Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Traffic Device Maintainer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/Traffic-Device-Maintainer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,NYC Parks Lifeguard Recruitment Information,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/NYC-Parks-Lifeguard-Recruitment-Information.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Snow Laborers Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/Snow-Laborers-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,CPC/A Info Session Flyer,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/CPC-A-Info-Session-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Port Authority NYNJ Job Openings,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/Port-Authority-NYNJ-Job-Openings.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,October 23 2025 ONELIC neighborhood plan waterfront avvess oversight community priorities,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/October-23-2025-ONELIC-neighborhood-plan-waterfront-avvess-oversight-community-priorities.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,63-12 Broadway Rezoning,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/63-12-Broadway-Rezoning.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,41-50 47th Street Sunnyside Landmarks Presentation,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/2023_0504-41-50-47th-Street-Sunnyside-Landmarks-Presentation.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,LIC Waterfront Development: CB2 Comments on Proposed Plans,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/CB2Q-Comments-LIC-Waterfront-200903.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Amazon Informational Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/Amazon_Informational_Notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,City Planning RE Appl. No. M 130191(A)ZSQ,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/City-Planning-RE-Appl-No-M 130191AZSQ.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Land Use Review Application,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/N160051-zry.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,SCA - IS 125 Thomas J. McCann - New Addition,https://www.nyc.gov/assets/queenscb2/downloads/pdf/land-use/sca-is-125.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA LIRR Schedule May 2023,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2023/MTA-LIRR-schedule-May-2023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,LIRR Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/lirr_notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,50th and 11th Construction Notice,https://www.nyc.gov/assets/queenscb2/downloads/pdf/50th-and-11th-Construction-Notice.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"September 16, 2020 Street Closure Notice",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-east-side-access/200916-Street-Closure-Notice-CB2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Bus Redesign Questions and Answers Tour(English),https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/queens-bus-redesign-english.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Mandarin,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/queens-bus-redesign-chinese.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Korean,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/queens-bus-redesign-korean.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/queens-bus-redesign-spanish.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Bus Network Redesign Pop-Up Event Schedule Summer 2022,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2022/bus-redesign-schedule.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA Bus Redesign Meeting March 11, 2020",https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/mta_bus_redesign_meeting_march_11_2020.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MAP Sunnyside Draft Proposal for Queens Bus Redesign,https://www.nyc.gov/assets/queenscb2/downloads/pdf/current-projects-issues/2020/map_sunnyside_draft_proposal_for_queens_bus_redesign.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,No 7 at Flushing - Main St.,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/No-7-at-Flushing-Main-St.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Service Change E Line - October 24, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/sn_599_25-Route-E_PND_WB.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Spanish,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/sn_599_25-Route-E_SpanishUS_Final_WB.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Chinese,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/sn_599_25-Route-E_Chinese-Simplified_Final_WB.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"Planned Service Change E Line October 3, 2025 thru October 6, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Planned-Service-Change-E-Line-Oct-3-thru-6.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"September 20, 2025 52nd Street Closure Flyer",https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Sep-20-52nd-St-Street-Closure-Flyer.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,57th Street Substation,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/57th-Street-Substation.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Planned Service Change EFMR,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Planned-Service-Change-EFMR.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"NO 7 Quensboro Plaza 34st Hudson Yards March 26, 2025",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/no-7-qbp-hudson-yards-3-26-2025.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Court Sq ADA February - March 2025 Construction Bulletin,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2025/Court-Sq-ADA-February-March-2025-Construction-Bulletin.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Queens Plaza Station - Construction Bulletin,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/Queens-Plaza-Station-Construction-Bulletin.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Flushing Line Construction at 61st Street,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2024/FLUSHING-LINE-Construction-at-61-Street.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Queensboro Plaza Planned Service Change - January 2024,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/MTA-Service-Information-January-2024.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA F Line Planned Service Change - January 6, 2024",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/MTA-Service-Notice-F-Train-2024.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,69th Street Project Info Sheet translated,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/69th-Street-Project-Info-Sheet-translated.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"52nd Street Station MPT Mobilization Nov 8, 2023",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/52nd-Street-Station-MPT-Mobilization-11082023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA 7 Line Planned Service Change August 28, 2023",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/MTA-Service-Announcement-Track-Replacement-Beginning-August-28-2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA 7 Line Planned Service Change July 31, 2023",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/Planned-Service-Change-7-Line-07312023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA N Train Planned Service Change July 31, 2023",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/Planned-Service-Change-N-Train-07312023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA 7/N & W Train Subways Changes July - August 2023,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2023/MTA-Service-changes-July-August-2023.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Service Notice Planned Work 2023,https://www.nyc.gov/assets/queenscb2/downloads/pdf/2023/MTA-Service-Notice-Planned-work.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Proposed Changes to MTA Fare #2,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/Proposed-Changes-to-MTA-Fares2.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Proposed Changes to MTA Fare,https://www.nyc.gov/assets/queenscb2/downloads/pdf/projects/2023/Proposed-Changes-to-MTA-Fare.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA 7 Train Subway Changes,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/MTA_7_train_service_changes.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Subway Changes Dec. 26 till Dec. 31,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/MTA-Subway-Changes-Dec-26-thru-Dec-31.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Scheduled 4 and 7 Train Changes - Effective December 2022,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta-service-changes/december-2022-4-and-7-train-changes.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,Milling and Paving MTA work Queens Midtown Tunnel,https://www.nyc.gov/assets/queenscb2/downloads/pdf/northern_Boulevard_and_broadway_whh.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA Queens Boulevard work Schedule UPDATE,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta_schedule_of_public__virtual_fare_and_toll_hearings.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,MTA schedule of public  Virtual Fare and Toll Hearings,https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta_schedule_of_public__virtual_fare_and_toll_hearings.pdf
https://www.nyc.gov/site/queenscb2/projects/current-projects-issues.page,"MTA Service Update  along the Queens Boulevard Line (E,F, M,R trains)",https://www.nyc.gov/assets/queenscb2/downloads/pdf/mta_service_update__along_the_queens_Boulevard_line_ef_mr_trains.pdf
